target_chembl_id,gene_symbol,compound_chembl_id,compound_name,standard_value,standard_type,is_approved_drug,canonical_smiles,pchembl_value
CHEMBL1980,SCN5A,CHEMBL3895680,,8250.0,IC50,0,CN(C)CCn1ccc(NS(=O)(=O)c2ccc3c(c2)OCCN3c2ccc(C(F)(F)F)cc2Cl)n1,5.08
CHEMBL1980,SCN5A,CHEMBL3943111,,1330.0,IC50,0,O=S(=O)(Nc1ncns1)c1ccc2c(c1)OCCN2c1ccc(C(F)(F)F)cc1-c1cccnc1,5.88
CHEMBL1980,SCN5A,CHEMBL3937730,,5410.0,IC50,0,O=S(=O)(Nc1ncns1)c1ccc2c(c1)OCCN2c1ccc(C(F)(F)F)cc1-c1cncnc1,5.27
CHEMBL1980,SCN5A,CHEMBL3928707,,214.0,IC50,0,O=S(=O)(Nc1ncns1)c1ccc2c(c1)OCCN2c1ccc(C(F)(F)F)cc1C1=CCOCC1,6.67
CHEMBL1980,SCN5A,CHEMBL3952945,,306.0,IC50,0,O=S(=O)(Nc1ncns1)c1ccc2c(c1)OCCN2c1ccc(C(F)(F)F)cc1-c1ccncc1,6.51
CHEMBL1980,SCN5A,CHEMBL3959065,,634.0,IC50,0,Nc1cc(-c2cc(C(F)(F)F)ccc2N2CCOc3cc(S(=O)(=O)Nc4ncns4)ccc32)ccn1,6.2
CHEMBL1980,SCN5A,CHEMBL3954510,,1460.0,IC50,0,N#Cc1cc(C(F)(F)F)ccc1N1CCOc2cc(S(=O)(=O)Nc3ncns3)ccc21,5.84
CHEMBL1980,SCN5A,CHEMBL3930401,,4770.0,IC50,0,O=S(=O)(Nc1ccncn1)c1ccc2c(c1)OCCN2c1ccc(C(F)(F)F)cc1Cl,5.32
CHEMBL1980,SCN5A,CHEMBL3929582,,254.0,IC50,0,O=S(=O)(Nc1nccs1)c1ccc2c(c1)OCCN2c1ccc(C(F)(F)F)cc1C1=CCNCC1,6.59
CHEMBL1980,SCN5A,CHEMBL3955295,,4930.0,IC50,0,O=S(=O)(Nc1nccs1)c1ccc2c(c1)OCCN2c1cccc(Cl)c1,5.31
CHEMBL1980,SCN5A,CHEMBL3960584,,1850.0,IC50,0,O=S(=O)(Nc1nccs1)c1ccc2c(c1)OCCN2c1ccc(C(F)(F)F)cc1Br,5.73
CHEMBL1980,SCN5A,CHEMBL3928011,,3590.0,IC50,0,CN1CC=C(c2cc(C(F)(F)F)ccc2N2CCOc3cc(S(=O)(=O)Nc4nccs4)ccc32)CC1,5.45
CHEMBL1980,SCN5A,CHEMBL3934179,,1200.0,IC50,0,O=S(=O)(Nc1ccncn1)c1ccc2c(c1)OCCN2c1ccc(C(F)(F)F)cc1C1=CCNCC1,5.92
CHEMBL1980,SCN5A,CHEMBL3911712,,7930.0,IC50,0,O=S(=O)(Nc1ccncn1)c1ccc2c(c1)OCCN2c1ccc(C(F)(F)F)cc1Br,5.1
CHEMBL1980,SCN5A,CHEMBL3906169,,1150.0,IC50,0,N#Cc1cc(C(F)(F)F)ccc1N1CCOc2cc(S(=O)(=O)Nc3nccs3)ccc21,5.94
CHEMBL1980,SCN5A,CHEMBL3900428,,957.0,IC50,0,CN1CCN(c2cc(C(F)(F)F)ccc2N2CCOc3cc(S(=O)(=O)Nc4nccs4)ccc32)CC1,6.02
CHEMBL1980,SCN5A,CHEMBL3909534,,554.0,IC50,0,O=S(=O)(Nc1nccs1)c1ccc2c(c1)OCCN2c1ccc(C(F)(F)F)cc1-c1ccncc1,6.26
CHEMBL1980,SCN5A,CHEMBL3948444,,731.0,IC50,0,O=S(=O)(Nc1nccs1)c1ccc2c(c1)OCCN2c1ccc(C(F)(F)F)cc1-c1cncnc1,6.14
CHEMBL1980,SCN5A,CHEMBL3909713,,4790.0,IC50,0,N#Cc1cc(Cl)ccc1N1CCOc2cc(S(=O)(=O)Nc3nccs3)ccc21,5.32
CHEMBL1980,SCN5A,CHEMBL3974790,,6700.0,IC50,0,N#Cc1ccccc1N1CCOc2cc(S(=O)(=O)Nc3ncns3)ccc21,5.17
CHEMBL1980,SCN5A,CHEMBL3945380,,6300.0,IC50,0,N#Cc1ccccc1N1CCOc2cc(S(=O)(=O)Nc3nccs3)ccc21,5.2
CHEMBL1980,SCN5A,CHEMBL3982796,,5570.0,IC50,0,O=S(=O)(Nc1nccs1)c1ccc2c(c1)OCCN2c1ccccc1N1CCNCC1,5.25
CHEMBL1980,SCN5A,CHEMBL3927450,,2670.0,IC50,0,O=S(=O)(Nc1cscn1)c1ccc2c(c1)OCCN2c1ccc(C(F)(F)F)cc1C1=CCNCC1,5.57
CHEMBL1980,SCN5A,CHEMBL3899549,,5280.0,IC50,0,[N-]=[N+]=Nc1ccc(N2CCOc3cc(S(=O)(=O)Nc4nccs4)ccc32)c(C2=CCNCC2)c1,5.28
CHEMBL1980,SCN5A,CHEMBL3944914,,5330.0,IC50,0,Cc1ccc(Cl)c(N2CCOc3cc(S(=O)(=O)Nc4nccs4)ccc32)c1,5.27
CHEMBL1980,SCN5A,CHEMBL3902690,,4830.0,IC50,0,O=S(=O)(Nc1nccs1)c1ccc2c(c1)OCCN2c1cccc2ccncc12,5.32
CHEMBL1980,SCN5A,CHEMBL3985774,,4440.0,IC50,0,O=S(=O)(Nc1nccs1)c1ccc2c(c1)OCCN2c1ccc2nccnc2c1,5.35
CHEMBL1980,SCN5A,CHEMBL3969101,,6080.0,IC50,0,O=S(=O)(Nc1nccs1)c1ccc2c(c1)OCCN2c1ccc(Cl)c(Cl)c1,5.22
CHEMBL1980,SCN5A,CHEMBL3911479,,7370.0,IC50,0,Cc1cccc(N2CCOc3cc(S(=O)(=O)Nc4nccs4)ccc32)c1,5.13
CHEMBL1980,SCN5A,CHEMBL3939449,,6030.0,IC50,0,N#Cc1ccc(N2CCOc3cc(S(=O)(=O)Nc4nccs4)ccc32)cc1,5.22
CHEMBL1980,SCN5A,CHEMBL3928626,,5640.0,IC50,0,Cc1ccc(F)c(N2CCOc3cc(S(=O)(=O)Nc4nccs4)ccc32)c1,5.25
CHEMBL1980,SCN5A,CHEMBL3943018,,3810.0,IC50,0,O=S(=O)(Nc1nccs1)c1ccc2c(c1)OCCN2c1ccc(F)c(F)c1,5.42
CHEMBL1980,SCN5A,CHEMBL3969238,,2260.0,IC50,0,O=S(=O)(Nc1ncccn1)c1ccc2c(c1)OCCN2c1ccc(C(F)(F)F)cc1C1=CCNCC1,5.65
CHEMBL1980,SCN5A,CHEMBL3928121,,1140.0,IC50,0,N#Cc1cc(C(F)(F)F)ccc1N1CCOc2cc(S(=O)(=O)Nc3ccncn3)ccc21,5.94
CHEMBL1980,SCN5A,CHEMBL3913715,,1840.0,IC50,0,CC1CN(c2ccc(C(F)(F)F)cc2C#N)c2ccc(S(=O)(=O)Nc3nccs3)cc2O1,5.74
CHEMBL1980,SCN5A,CHEMBL3904727,,724.0,IC50,0,C[C@H]1CN(c2ccc(C(F)(F)F)cc2C#N)c2ccc(S(=O)(=O)Nc3nccs3)cc2O1,6.14
CHEMBL1980,SCN5A,CHEMBL4109289,,6670.0,IC50,0,C[C@@H]1CN(c2ccc(C(F)(F)F)cc2C#N)c2ccc(S(=O)(=O)Nc3nccs3)cc2O1,5.18
CHEMBL1980,SCN5A,CHEMBL3929191,,1400.0,IC50,0,CC1COc2cc(S(=O)(=O)Nc3nccs3)ccc2N1c1ccc(C(F)(F)F)cc1C#N,5.85
CHEMBL1980,SCN5A,CHEMBL4115193,,851.0,IC50,0,C[C@@H]1COc2cc(S(=O)(=O)Nc3nccs3)ccc2N1c1ccc(C(F)(F)F)cc1C#N,6.07
CHEMBL1980,SCN5A,CHEMBL3910936,,8500.0,IC50,0,CC[C@H]1CN(c2ccc(C(F)(F)F)cc2C#N)c2ccc(S(=O)(=O)Nc3nccs3)cc2O1,5.07
CHEMBL1980,SCN5A,CHEMBL3919882,,9590.0,IC50,0,COc1cc(Cl)cnc1N1CC(C)Oc2cc(S(=O)(=O)Nc3nccs3)ccc21,5.02
CHEMBL1980,SCN5A,CHEMBL3890100,,3030.0,IC50,0,COc1ncc(Cl)cc1N1CCOc2cc(S(=O)(=O)Nc3nccs3)ccc21,5.52
CHEMBL1980,SCN5A,CHEMBL3902642,,3370.0,IC50,0,O=S(=O)(Nc1nccs1)c1ccc2c(c1)OCCN2c1ccc(OCC(F)(F)F)cc1,5.47
CHEMBL1980,SCN5A,CHEMBL3927096,,5060.0,IC50,0,COc1ccc(C(F)(F)F)cc1N1CCOc2cc(S(=O)(=O)Nc3nccs3)ccc21,5.3
CHEMBL1980,SCN5A,CHEMBL3911657,,7730.0,IC50,0,Cc1ccc(N2CCOc3cc(S(=O)(=O)Nc4nccs4)ccc32)cc1C#N,5.11
CHEMBL1980,SCN5A,CHEMBL3939634,,7360.0,IC50,0,Cc1cc(N2CCOc3cc(S(=O)(=O)Nc4nccs4)ccc32)ccc1C#N,5.13
CHEMBL1980,SCN5A,CHEMBL3912845,,7030.0,IC50,0,O=S(=O)(Nc1nccs1)c1ccc2c(c1)OCCN2c1ccc(C(F)(F)F)nc1,5.15
CHEMBL1980,SCN5A,CHEMBL3935306,,5810.0,IC50,0,O=S(=O)(Nc1nccs1)c1ccc2c(c1)OCCN2c1ccc(OC(F)(F)C(F)F)cc1,5.24
CHEMBL1980,SCN5A,CHEMBL3907373,,2330.0,IC50,0,Cc1cc(C#N)cc(N2CCOc3cc(S(=O)(=O)Nc4nccs4)ccc32)c1,5.63
CHEMBL1980,SCN5A,CHEMBL3925263,,6550.0,IC50,0,O=S(=O)(Nc1nccs1)c1ccc2c(c1)OCCN2c1ccc(Cl)c(C(F)(F)F)c1,5.18
CHEMBL1980,SCN5A,CHEMBL3949406,,3690.0,IC50,0,N#Cc1ccc(OC(F)(F)F)cc1N1CCOc2cc(S(=O)(=O)Nc3nccs3)ccc21,5.43
CHEMBL1980,SCN5A,CHEMBL3929996,,6200.0,IC50,0,O=S(=O)(Nc1nccs1)c1ccc2c(c1)OCCN2c1cncc(Cl)c1,5.21
CHEMBL1980,SCN5A,CHEMBL3951692,,3830.0,IC50,0,CCOc1ccc(N2CCOc3cc(S(=O)(=O)Nc4nccs4)ccc32)cn1,5.42
CHEMBL1980,SCN5A,CHEMBL3981707,,7040.0,IC50,0,COc1ccc(OC)c(N2CCOc3cc(S(=O)(=O)Nc4nccs4)ccc32)c1,5.15
CHEMBL1980,SCN5A,CHEMBL3921636,,6600.0,IC50,0,Cc1cc(OC(F)(F)F)ccc1N1CCOc2cc(S(=O)(=O)Nc3nccs3)ccc21,5.18
CHEMBL1980,SCN5A,CHEMBL3986882,,2500.0,IC50,0,O=S(=O)(Nc1nccs1)c1ccc2c(c1)OCCN2c1ccc(-n2cccn2)cc1,5.6
CHEMBL1980,SCN5A,CHEMBL3908279,,7380.0,IC50,0,COc1ncc(C(F)(F)F)cc1N1CCOc2cc(S(=O)(=O)Nc3nccs3)ccc21,5.13
CHEMBL1980,SCN5A,CHEMBL3978706,,5220.0,IC50,0,Cc1cc(OC(F)F)cnc1N1CCOc2cc(S(=O)(=O)Nc3nccs3)ccc21,5.28
CHEMBL1980,SCN5A,CHEMBL3922625,,5580.0,IC50,0,COc1cc(F)ccc1N1CCOc2cc(S(=O)(=O)Nc3nccs3)ccc21,5.25
CHEMBL1980,SCN5A,CHEMBL3952857,,9420.0,IC50,0,N#Cc1cc(C(F)(F)F)ccc1N1CCOc2cc(S(=O)(=O)Nc3cscn3)ccc21,5.03
CHEMBL1980,SCN5A,CHEMBL3943628,,3930.0,IC50,0,Cc1cc(N2CCOc3cc(S(=O)(=O)Nc4nccs4)ccc32)ccc1Cl,5.41
CHEMBL1980,SCN5A,CHEMBL3942240,,3490.0,IC50,0,Cc1cc(N2CCOc3cc(S(=O)(=O)Nc4nccs4)ccc32)cc(C)c1N(C)C,5.46
CHEMBL1980,SCN5A,CHEMBL3957373,,3140.0,IC50,0,Cc1ccc(N2CCOc3cc(S(=O)(=O)Nc4nccs4)ccc32)cc1Cl,5.5
CHEMBL1980,SCN5A,CHEMBL3922776,,6440.0,IC50,0,O=S(=O)(Nc1nccs1)c1ccc2c(c1)OCCN2c1cccc(Cl)c1Cl,5.19
CHEMBL1980,SCN5A,CHEMBL3983609,,2010.0,IC50,0,N#CCc1cccc(N2CCOc3cc(S(=O)(=O)Nc4nccs4)ccc32)c1,5.7
CHEMBL1980,SCN5A,CHEMBL3944898,,5080.0,IC50,0,N#Cc1cc(N2CCOc3cc(S(=O)(=O)Nc4nccs4)ccc32)ccc1F,5.29
CHEMBL1980,SCN5A,CHEMBL3934299,,5600.0,IC50,0,Cc1ccc(Cl)cc1N1CCOc2cc(S(=O)(=O)Nc3nccs3)ccc21,5.25
CHEMBL1980,SCN5A,CHEMBL3906799,,5640.0,IC50,0,O=S(=O)(Nc1nccs1)c1ccc2c(c1)OCCN2c1ccccc1OC(F)F,5.25
CHEMBL1980,SCN5A,CHEMBL3978865,,6940.0,IC50,0,O=S(=O)(Nc1nccs1)c1ccc2c(c1)OCCN2c1cc(Cl)ccc1Cl,5.16
CHEMBL1980,SCN5A,CHEMBL3983724,,1990.0,IC50,0,COc1cc(C(F)(F)F)ccc1N1CCOc2cc(S(=O)(=O)Nc3nccs3)ccc21,5.7
CHEMBL1980,SCN5A,CHEMBL3914297,,3170.0,IC50,0,N#Cc1ccc(C(F)(F)F)cc1N1CCOc2cc(S(=O)(=O)Nc3nccs3)ccc21,5.5
CHEMBL1980,SCN5A,CHEMBL3948619,,7620.0,IC50,0,O=S(=O)(Nc1nccs1)c1ccc2c(c1)OCCN2c1cccc(OC(F)(F)F)c1,5.12
CHEMBL1980,SCN5A,CHEMBL3977812,,7720.0,IC50,0,COc1cc(Cl)ccc1N1CCOc2cc(S(=O)(=O)Nc3nccs3)ccc21,5.11
CHEMBL1980,SCN5A,CHEMBL3896891,,3620.0,IC50,0,N#Cc1ccc(F)cc1N1CCOc2cc(S(=O)(=O)Nc3nccs3)ccc21,5.44
CHEMBL1980,SCN5A,CHEMBL3933849,,7590.0,IC50,0,COc1ccc(C#N)c(N2CCOc3cc(S(=O)(=O)Nc4nccs4)ccc32)c1,5.12
CHEMBL1980,SCN5A,CHEMBL3911405,,1610.0,IC50,0,N#Cc1ccc(Cl)cc1N1CCOc2cc(S(=O)(=O)Nc3nccs3)ccc21,5.79
CHEMBL1980,SCN5A,CHEMBL3948159,,1560.0,IC50,0,O=S(=O)(Nc1nccs1)c1ccc2c(c1)OCCN2c1ccc(Cl)cc1OC(F)F,5.81
CHEMBL1980,SCN5A,CHEMBL3923857,,3590.0,IC50,0,Cc1ccc(C#N)c(N2CCOc3cc(S(=O)(=O)Nc4nccs4)ccc32)c1,5.45
CHEMBL1980,SCN5A,CHEMBL3960275,,5700.0,IC50,0,Cc1cc(Cl)ccc1N1CCOc2cc(S(=O)(=O)Nc3nccs3)ccc21,5.24
CHEMBL1980,SCN5A,CHEMBL3926642,,1880.0,IC50,0,N#Cc1cc(-c2ccccc2F)ccc1N1CCOc2cc(S(=O)(=O)Nc3nccs3)ccc21,5.73
CHEMBL1980,SCN5A,CHEMBL3889675,,1220.0,IC50,0,N#Cc1cc(-c2ccc(F)cc2)ccc1N1CCOc2cc(S(=O)(=O)Nc3nccs3)ccc21,5.91
CHEMBL1980,SCN5A,CHEMBL3917677,,854.0,IC50,0,N#Cc1cc(-c2cccc(F)c2)ccc1N1CCOc2cc(S(=O)(=O)Nc3nccs3)ccc21,6.07
CHEMBL1980,SCN5A,CHEMBL3916594,,4830.0,IC50,0,COc1cc(-c2cccc(F)c2)ccc1N1CCOc2cc(S(=O)(=O)Nc3nccs3)ccc21,5.32
CHEMBL1980,SCN5A,CHEMBL3941069,,686.0,IC50,0,CC(C)c1ccc(N2CCOc3cc(S(=O)(=O)Nc4nccs4)ccc32)c(C#N)c1,6.16
CHEMBL1980,SCN5A,CHEMBL3904074,,1090.0,IC50,0,CCc1ccc(N2CCOc3cc(S(=O)(=O)Nc4nccs4)ccc32)c(C#N)c1,5.96
CHEMBL1980,SCN5A,CHEMBL3932071,,637.0,IC50,0,O=S(=O)(Nc1nccs1)c1ccc2c(c1)OCCN2c1ccc(C(F)(F)F)cc1C(O)CO,6.2
CHEMBL1980,SCN5A,CHEMBL3893102,,1140.0,IC50,0,O=S(=O)(Nc1nccs1)c1ccc2c(c1)OCCN2c1ccc(C(F)(F)F)cc1CO,5.94
CHEMBL1980,SCN5A,CHEMBL3944229,,3110.0,IC50,0,O=S(=O)(Nc1nccs1)c1ccc2c(c1)OCCN2c1ccc(C(F)(F)F)cc1CC(O)CO,5.51
CHEMBL1980,SCN5A,CHEMBL3894090,,896.0,IC50,0,O=S(=O)(Nc1nccs1)c1ccc2c(c1)OCCN2c1ccc(C(F)(F)F)cc1C[C@H](O)CO,6.05
CHEMBL1980,SCN5A,CHEMBL4109740,,497.0,IC50,0,O=S(=O)(Nc1nccs1)c1ccc2c(c1)OCCN2c1ccc(C(F)(F)F)cc1C[C@@H](O)CO,6.3
CHEMBL1980,SCN5A,CHEMBL3949355,,6110.0,IC50,0,O=S(=O)(Nc1nccs1)c1ccc2c(c1)OCCN2c1ccc(Cl)cc1CC(O)CO,5.21
CHEMBL1980,SCN5A,CHEMBL3946486,,471.0,IC50,0,O=S(=O)(Nc1nccs1)c1ccc2c(c1)OCCN2c1ccc(C(F)(F)F)cc1CCO,6.33
CHEMBL1980,SCN5A,CHEMBL3907025,,736.0,IC50,0,N#Cc1cc(C(F)(F)F)ccc1N1CCOc2cc(S(=O)(=O)Nc3nccs3)c(Cl)cc21,6.13
CHEMBL1980,SCN5A,CHEMBL3950353,,203.0,IC50,0,N#Cc1cc(C(F)(F)F)ccc1N1CCOc2cc(S(=O)(=O)Nc3nccs3)c(F)cc21,6.69
CHEMBL1980,SCN5A,CHEMBL3919149,,5730.0,IC50,0,N#Cc1cc(C(F)(F)F)ccc1N1CCOc2c1ccc(S(=O)(=O)Nc1nccs1)c2F,5.24
CHEMBL1980,SCN5A,CHEMBL3920827,,1310.0,IC50,0,COc1cc(C#N)ccc1N1CCOc2cc(S(=O)(=O)Nc3nccs3)c(F)cc21,5.88
CHEMBL1980,SCN5A,CHEMBL3948638,,385.0,IC50,0,N#Cc1cc(C(F)(F)F)ccc1N1CCOc2cc(S(=O)(=O)Nc3nccs3)cc(F)c21,6.42
CHEMBL2363032,CACNA1C,CHEMBL3978200,,30.0,IC50,0,COc1ccccc1-n1nc(OC2CCN(C(=O)OC(C)(C)C)CC2)cc1-c1ccc(Cl)cc1,7.52
CHEMBL2363032,CACNA1C,CHEMBL3958844,,28.0,IC50,0,COc1ccccc1-n1nc(OC2CCC(=O)CC2)cc1-c1ccc(Cl)cc1,7.55
CHEMBL2363032,CACNA1C,CHEMBL3889804,,26.0,IC50,0,COc1ccccc1-n1nc(OC2CCN(C(C)=O)CC2)cc1-c1ccc(Cl)cc1,7.58
CHEMBL2363032,CACNA1C,CHEMBL3911369,,14.0,IC50,0,COc1ccccc1-n1nc(OC2CCN(C(=O)N(C)C)CC2)cc1-c1ccc(Cl)cc1,7.85
CHEMBL2363032,CACNA1C,CHEMBL3984596,,15.0,IC50,0,COc1ccccc1-n1nc(OC2CCN(S(C)(=O)=O)CC2)cc1-c1ccc(Cl)cc1,7.82
CHEMBL2363032,CACNA1C,CHEMBL3902376,,15.0,IC50,0,COc1ccccc1-n1nc(OC2CCOCC2)cc1-c1ccc(Cl)cc1,7.82
CHEMBL2363032,CACNA1C,CHEMBL3973382,,28.0,IC50,0,COc1ccccc1-n1nc(OC2CCSCC2)cc1-c1ccc(Cl)cc1,7.55
CHEMBL2363032,CACNA1C,CHEMBL3896861,,31.0,IC50,0,COc1ccccc1-n1nc(OC2CCN(CC(F)(F)F)CC2)cc1-c1ccc(Cl)cc1,7.51
CHEMBL2363032,CACNA1C,CHEMBL3962403,,31.4,IC50,0,COc1ccccc1-n1nc(OC2CCN(C(=O)C(F)(F)F)CC2)cc1-c1ccc(Cl)cc1,7.5
CHEMBL2363032,CACNA1C,CHEMBL3985660,,30.0,IC50,0,COc1ccccc1-n1nc(OC2CCS(=O)(=O)CC2)cc1-c1ccc(Cl)cc1,7.52
CHEMBL2363032,CACNA1C,CHEMBL3956991,,62.0,IC50,0,COc1ccccc1-n1nc(O[C@H]2CC[C@@H](NC(=O)OC(C)(C)C)CC2)cc1-c1ccc(Cl)cc1,7.21
CHEMBL2363032,CACNA1C,CHEMBL3974355,,400.0,IC50,0,COc1ccccc1-n1nc(O[C@H]2CC[C@@H](N)CC2)cc1-c1ccc(Cl)cc1,6.4
CHEMBL2363032,CACNA1C,CHEMBL3948329,,11.0,IC50,0,COc1ccccc1-n1nc(O[C@H]2CC[C@@H](NC(=O)C(F)(F)F)CC2)cc1-c1ccc(Cl)cc1,7.96
CHEMBL2363032,CACNA1C,CHEMBL3972896,,24.0,IC50,0,COc1ccccc1-n1nc(OC2CCN(S(=O)(=O)C(F)(F)F)CC2)cc1-c1ccc(Cl)cc1,7.62
CHEMBL2363032,CACNA1C,CHEMBL3942512,,9.0,IC50,0,COc1ccccc1-n1nc(OC2CCN(S(=O)(=O)C3CC3)CC2)cc1-c1ccc(Cl)cc1,8.05
CHEMBL2363032,CACNA1C,CHEMBL3930781,,41.0,IC50,0,COc1ccccc1-n1nc(OC2CCC(F)(F)CC2)cc1-c1ccc(Cl)cc1,7.39
CHEMBL2363032,CACNA1C,CHEMBL3958264,,81.0,IC50,0,CCc1ccccc1-n1nc(OC2CCC3(CC2)OCCO3)cc1-c1ccc(Cl)cc1,7.09
CHEMBL2363032,CACNA1C,CHEMBL3921840,,50.0,IC50,0,CCc1ccccc1-n1nc(OC2CCN(C(=O)OC(C)(C)C)CC2)cc1-c1ccc(Cl)cc1,7.3
CHEMBL2363032,CACNA1C,CHEMBL3953031,,98.5,IC50,0,CCc1ccccc1-n1nc(OC2CCN(S(C)(=O)=O)CC2)cc1-c1ccc(Cl)cc1,7.01
CHEMBL2363032,CACNA1C,CHEMBL3952905,,21.5,IC50,0,CC(C)Oc1ccccc1-n1nc(OC2CCN(S(C)(=O)=O)CC2)cc1-c1ccc(Cl)cc1,7.67
CHEMBL2363032,CACNA1C,CHEMBL3953976,,36.0,IC50,0,COc1ccccc1-n1nc(OC2CCN(S(=O)(=O)C(C)C)CC2)cc1-c1ccc(Cl)cc1,7.44
CHEMBL2363032,CACNA1C,CHEMBL3965293,,67.0,IC50,0,COc1ccccc1-n1nc(OC2CN(C(=O)OC(C)(C)C)C2)cc1-c1ccc(Cl)cc1,7.17
CHEMBL2363032,CACNA1C,CHEMBL3937280,,7.6,IC50,0,COc1ccccc1-n1nc(OC2CC(C)(C)OC(C)(C)C2)cc1-c1ccc(Cl)cc1,8.12
CHEMBL2363032,CACNA1C,CHEMBL3925140,,36.0,IC50,0,COc1ccccc1-n1nc(OC2CN(S(=O)(=O)C(C)C)C2)cc1-c1ccc(Cl)cc1,7.44
CHEMBL2363032,CACNA1C,CHEMBL3951956,,31.0,IC50,0,COc1ccccc1-n1nc(OC2CN(S(C)(=O)=O)C2)cc1-c1ccc(Cl)cc1,7.51
CHEMBL2363032,CACNA1C,CHEMBL3964411,,85.0,IC50,0,COc1ccccc1-n1nc(OC2CN(C(=O)c3ccccc3)C2)cc1-c1ccc(Cl)cc1,7.07
CHEMBL2363032,CACNA1C,CHEMBL3940577,,7.0,IC50,0,CC(C)Oc1ccccc1-n1nc(OC2CCN(S(=O)(=O)C(C)C)CC2)cc1-c1ccc(Cl)cc1,8.15
CHEMBL2363032,CACNA1C,CHEMBL3913505,,14.0,IC50,0,COc1ccccc1-n1nc(OC2CN(C(=O)N(C)OC)C2)cc1-c1ccc(Cl)cc1,7.85
CHEMBL2363032,CACNA1C,CHEMBL3983323,,8.0,IC50,0,COc1ccccc1-n1nc(OC2CN(S(=O)(=O)c3c(C)noc3C)C2)cc1-c1ccc(Cl)cc1,8.1
CHEMBL2363032,CACNA1C,CHEMBL3922498,,9.4,IC50,0,COc1ccc(-c2cc(OC3CC(C)(C)OC(C)(C)C3)nn2-c2ccccc2OC)cc1,8.03
CHEMBL2363032,CACNA1C,CHEMBL3890916,,6.0,IC50,0,COc1ccc(-c2cc(OC3CC(C)(C)SC(C)(C)C3)nn2-c2ccccc2OC)cc1,8.22
CHEMBL2363032,CACNA1C,CHEMBL3919024,,3.0,IC50,0,COc1ccc(-c2cc(OC3CC(C)(C)S(=O)(=O)C(C)(C)C3)nn2-c2ccccc2OC)cc1,8.52
CHEMBL2363032,CACNA1C,CHEMBL3965812,,4.5,IC50,0,COc1ccc(-c2cc(OC3CC(C)(C)[S+]([O-])C(C)(C)C3)nn2-c2ccccc2OC)cc1,8.35
CHEMBL2363032,CACNA1C,CHEMBL3906126,,5.9,IC50,0,COc1ccccc1-n1nc(OC2CC(C)(C)SC(C)(C)C2)cc1-c1ccc(Cl)cc1,8.23
CHEMBL2363032,CACNA1C,CHEMBL3890624,,1.9,IC50,0,COc1ccccc1-n1nc(OC2CC(C)(C)S(=O)(=O)C(C)(C)C2)cc1-c1ccc(Cl)cc1,8.72
CHEMBL2363032,CACNA1C,CHEMBL3891844,,2.7,IC50,0,COc1ccccc1-n1nc(OC2CC(C)(C)[S+]([O-])C(C)(C)C2)cc1-c1ccc(Cl)cc1,8.57
CHEMBL2363032,CACNA1C,CHEMBL3919898,,3.1,IC50,0,COc1ccccc1-n1nc(OCC2C(C)(C)OC2(C)C)cc1-c1ccc(Cl)cc1,8.51
CHEMBL2363032,CACNA1C,CHEMBL3897303,,9.7,IC50,0,COc1ccccc1-n1nc(OC2CC(C)(C)C(=O)C(C)(C)C2)cc1-c1ccc(Cl)cc1,8.01
CHEMBL2363032,CACNA1C,CHEMBL3900691,,39.0,IC50,0,COc1ccccc1-n1nc(OC2CC(C)(C)C(O)C(C)(C)C2)cc1-c1ccc(Cl)cc1,7.41
CHEMBL2363032,CACNA1C,CHEMBL3969562,,7.2,IC50,0,COc1ccccc1-n1nc(OC2CC(C)(C)OC(C)(C)C2)cc1-c1ccc(C#N)cc1,8.14
CHEMBL2363032,CACNA1C,CHEMBL3898359,,12.0,IC50,0,COc1ccccc1-n1nc(OC2CC(C)(C)SC(C)(C)C2)cc1-c1ccc(C#N)cc1,7.92
CHEMBL2363032,CACNA1C,CHEMBL3973392,,2.4,IC50,0,COc1ccccc1-n1nc(OC2CC(C)(C)S(=O)(=O)C(C)(C)C2)cc1-c1ccc(C#N)cc1,8.62
CHEMBL2363032,CACNA1C,CHEMBL3936725,,14.0,IC50,0,COc1ccccc1-n1nc(OC2CC(C)(C)[S+]([O-])C(C)(C)C2)cc1-c1ccc(C#N)cc1,7.85
CHEMBL1980,SCN5A,CHEMBL4066348,,3200.0,IC50,0,CC(C)C[C@@H](N)Cc1nc(-c2ccc(Cl)cc2)no1,5.5
CHEMBL1980,SCN5A,CHEMBL4081007,,1600.0,IC50,0,CC(C)C[C@H](N)Cc1nc(-c2ccc(Cl)cc2)no1,5.8
CHEMBL1940,CACNA1C,CHEMBL4084542,,4500.0,IC50,0,C[C@H](NC(=O)c1c(CN2CCC(N3CCCCC3)CC2)c(-c2cccc(C(F)(F)F)c2)nc2ccccc12)c1ccccc1,5.35
CHEMBL1940,CACNA1C,CHEMBL4096195,,8000.0,IC50,0,CC(C)[C@@]1(C(=O)O)CC[C@@](C)(c2nc(-c3ccc(C(=O)Nc4cc(C(F)(F)F)ccn4)cc3)c3c(N)nccn23)C1,5.1
CHEMBL1940,CACNA1C,CHEMBL4103954,,4500.0,IC50,0,C[C@H]1CC[C@@H](c2nc(-c3ccc(C(=O)Nc4cc(C(F)(F)F)ccn4)cc3F)c3c(N)nccn23)CN1C(=O)C1CC1,5.35
