compound_chembl_id,compound_name,canonical_smiles,gene_symbol,tissue,is_approved_drug,pchembl_value,X
CHEMBL3958287,,COC(=O)C(=O)N1CCSc2ccccc2C1,RYR2,heart,0,7.6,-0.5609809409493639
CHEMBL3955655,,O=C(O)C(=O)N1CCSc2ccccc2C1,RYR2,heart,0,7.22,-0.6660738922238523
CHEMBL3909873,,O=C(N1CCN(Cc2ccc3c(c2)OCO3)CC1)N1CCSc2ccccc2C1,RYR2,heart,0,6.98,-0.5446402986445311
CHEMBL3963470,,O=C(N1CCCCC1)N1CCSc2ccccc2C1,RYR2,heart,0,6.87,-0.5049122907946557
CHEMBL3892659,,COc1ccc2c(c1)CN(C(=O)C(=O)O)CCS2(=O)=O,RYR2,heart,0,6.96,-0.4833348207518523
CHEMBL2440854,,COc1ccc2c(c1)CN(C)CCS2,RYR2,heart,0,6.72,0.08758828322228512
CHEMBL3904927,,CCN(CC)C(=O)N1CCSc2ccc(OC)cc2C1,RYR2,heart,0,7.0,-0.34586402161254626
CHEMBL3980215,,COc1ccc2c(c1)CN(C(=O)N1CCNCC1)CCS2,RYR2,heart,0,7.36,-0.3039846961127175
CHEMBL3943880,,COC(=O)C(=O)N1CCSc2ccc(OC)cc2C1,RYR2,heart,0,7.14,-0.17364125367965766
CHEMBL3707392,ELECLAZINE,O=C1c2cc(-c3ccc(OC(F)(F)F)cc3)ccc2OCCN1Cc1ncccn1,SCN5A,heart,1,6.22,0.5741650009552388
CHEMBL1404,RANOLAZINE,COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1,SCN5A,heart,1,5.17,-0.7124974555507512
CHEMBL3979043,,COc1cc(-c2ccc(F)c(C)c2)c(F)cc1-n1c(=O)ccc2cc(S(=O)(=O)Nc3ccon3)c(F)cc21,SCN5A,heart,0,6.3,1.0277254627141523
CHEMBL3919513,,Cn1nccc1-c1cc(C(F)(F)F)ccc1N1CCOc2cc(S(=O)(=O)Nc3ncns3)ccc21,SCN5A,heart,0,5.73,2.6253381231658977
CHEMBL3902709,,O=S(=O)(Nc1ncns1)c1ccc2c(c1)OCCN2c1ccc(C(F)(F)F)cc1-c1cn[nH]c1,SCN5A,heart,0,6.03,2.5127006122102165
CHEMBL3974650,,O=S(=O)(Nc1nccs1)c1ccc2c(c1)OCCN2c1ccc(C(F)(F)F)cc1Cl,SCN5A,heart,0,5.39,3.4978804326158452
CHEMBL3946087,,CC(C)(C)OC(=O)N1CC=C(c2cc(C(F)(F)F)ccc2N2CCOc3cc(S(=O)(=O)Nc4ncns4)ccc32)CC1,SCN5A,heart,0,5.64,2.4185082014238195
CHEMBL3922400,,O=S(=O)(Nc1ncns1)c1ccc2c(c1)OCCN2c1ccc(C(F)(F)F)cc1C1=CCNCC1,SCN5A,heart,0,6.46,2.6796746065682058
CHEMBL3895680,,CN(C)CCn1ccc(NS(=O)(=O)c2ccc3c(c2)OCCN3c2ccc(C(F)(F)F)cc2Cl)n1,SCN5A,heart,0,5.08,2.211902718027729
CHEMBL3943111,,O=S(=O)(Nc1ncns1)c1ccc2c(c1)OCCN2c1ccc(C(F)(F)F)cc1-c1cccnc1,SCN5A,heart,0,5.88,2.431369973151677
CHEMBL3937730,,O=S(=O)(Nc1ncns1)c1ccc2c(c1)OCCN2c1ccc(C(F)(F)F)cc1-c1cncnc1,SCN5A,heart,0,5.27,2.643004643428298
CHEMBL3928707,,O=S(=O)(Nc1ncns1)c1ccc2c(c1)OCCN2c1ccc(C(F)(F)F)cc1C1=CCOCC1,SCN5A,heart,0,6.67,2.667752618003644
CHEMBL3952945,,O=S(=O)(Nc1ncns1)c1ccc2c(c1)OCCN2c1ccc(C(F)(F)F)cc1-c1ccncc1,SCN5A,heart,0,6.51,2.6807066450297015
CHEMBL3959065,,Nc1cc(-c2cc(C(F)(F)F)ccc2N2CCOc3cc(S(=O)(=O)Nc4ncns4)ccc32)ccn1,SCN5A,heart,0,6.2,2.689379723277092
CHEMBL3954510,,N#Cc1cc(C(F)(F)F)ccc1N1CCOc2cc(S(=O)(=O)Nc3ncns3)ccc21,SCN5A,heart,0,5.84,2.7067444595299834
CHEMBL3930401,,O=S(=O)(Nc1ccncn1)c1ccc2c(c1)OCCN2c1ccc(C(F)(F)F)cc1Cl,SCN5A,heart,0,5.32,2.569912576746849
CHEMBL3929582,,O=S(=O)(Nc1nccs1)c1ccc2c(c1)OCCN2c1ccc(C(F)(F)F)cc1C1=CCNCC1,SCN5A,heart,0,6.59,3.2954285003611306
CHEMBL3955295,,O=S(=O)(Nc1nccs1)c1ccc2c(c1)OCCN2c1cccc(Cl)c1,SCN5A,heart,0,5.31,3.0228170559682432
CHEMBL3960584,,O=S(=O)(Nc1nccs1)c1ccc2c(c1)OCCN2c1ccc(C(F)(F)F)cc1Br,SCN5A,heart,0,5.73,3.226334795825143
CHEMBL3928011,,CN1CC=C(c2cc(C(F)(F)F)ccc2N2CCOc3cc(S(=O)(=O)Nc4nccs4)ccc32)CC1,SCN5A,heart,0,5.45,3.27839347706092
CHEMBL3934179,,O=S(=O)(Nc1ccncn1)c1ccc2c(c1)OCCN2c1ccc(C(F)(F)F)cc1C1=CCNCC1,SCN5A,heart,0,5.92,2.367460644492136
CHEMBL3911712,,O=S(=O)(Nc1ccncn1)c1ccc2c(c1)OCCN2c1ccc(C(F)(F)F)cc1Br,SCN5A,heart,0,5.1,2.2983669399561473
CHEMBL3906169,,N#Cc1cc(C(F)(F)F)ccc1N1CCOc2cc(S(=O)(=O)Nc3nccs3)ccc21,SCN5A,heart,0,5.94,3.3224983533229104
CHEMBL3900428,,CN1CCN(c2cc(C(F)(F)F)ccc2N2CCOc3cc(S(=O)(=O)Nc4nccs4)ccc32)CC1,SCN5A,heart,0,6.02,3.1472596030334428
CHEMBL3909534,,O=S(=O)(Nc1nccs1)c1ccc2c(c1)OCCN2c1ccc(C(F)(F)F)cc1-c1ccncc1,SCN5A,heart,0,6.26,3.2530049965916463
CHEMBL3948444,,O=S(=O)(Nc1nccs1)c1ccc2c(c1)OCCN2c1ccc(C(F)(F)F)cc1-c1cncnc1,SCN5A,heart,0,6.14,3.2732781347854503
CHEMBL3909713,,N#Cc1cc(Cl)ccc1N1CCOc2cc(S(=O)(=O)Nc3nccs3)ccc21,SCN5A,heart,0,5.32,3.174851169606143
CHEMBL3974790,,N#Cc1ccccc1N1CCOc2cc(S(=O)(=O)Nc3ncns3)ccc21,SCN5A,heart,0,5.17,2.265525769183159
CHEMBL3945380,,N#Cc1ccccc1N1CCOc2cc(S(=O)(=O)Nc3nccs3)ccc21,SCN5A,heart,0,5.2,2.8812796629760853
CHEMBL3982796,,O=S(=O)(Nc1nccs1)c1ccc2c(c1)OCCN2c1ccccc1N1CCNCC1,SCN5A,heart,0,5.25,2.582434247891522
CHEMBL3927450,,O=S(=O)(Nc1cscn1)c1ccc2c(c1)OCCN2c1ccc(C(F)(F)F)cc1C1=CCNCC1,SCN5A,heart,0,5.57,2.4227853048237145
CHEMBL3899549,,[N-]=[N+]=Nc1ccc(N2CCOc3cc(S(=O)(=O)Nc4nccs4)ccc32)c(C2=CCNCC2)c1,SCN5A,heart,0,5.28,2.9188198213183356
CHEMBL3944914,,Cc1ccc(Cl)c(N2CCOc3cc(S(=O)(=O)Nc4nccs4)ccc32)c1,SCN5A,heart,0,5.27,3.098807401766764
CHEMBL3902690,,O=S(=O)(Nc1nccs1)c1ccc2c(c1)OCCN2c1cccc2ccncc12,SCN5A,heart,0,5.32,2.5358662100957474
CHEMBL3985774,,O=S(=O)(Nc1nccs1)c1ccc2c(c1)OCCN2c1ccc2nccnc2c1,SCN5A,heart,0,5.35,2.9318552084567093
CHEMBL3969101,,O=S(=O)(Nc1nccs1)c1ccc2c(c1)OCCN2c1ccc(Cl)c(Cl)c1,SCN5A,heart,0,5.22,3.174834535326374
CHEMBL3911479,,Cc1cccc(N2CCOc3cc(S(=O)(=O)Nc4nccs4)ccc32)c1,SCN5A,heart,0,5.13,2.767253044372889
CHEMBL3939449,,N#Cc1ccc(N2CCOc3cc(S(=O)(=O)Nc4nccs4)ccc32)cc1,SCN5A,heart,0,5.22,2.986105393010582
CHEMBL3928626,,Cc1ccc(F)c(N2CCOc3cc(S(=O)(=O)Nc4nccs4)ccc32)c1,SCN5A,heart,0,5.25,3.095914542657446
CHEMBL3943018,,O=S(=O)(Nc1nccs1)c1ccc2c(c1)OCCN2c1ccc(F)c(F)c1,SCN5A,heart,0,5.42,3.1795093951050077
CHEMBL3969238,,O=S(=O)(Nc1ncccn1)c1ccc2c(c1)OCCN2c1ccc(C(F)(F)F)cc1C1=CCNCC1,SCN5A,heart,0,5.65,2.1177613876474717
CHEMBL3928121,,N#Cc1cc(C(F)(F)F)ccc1N1CCOc2cc(S(=O)(=O)Nc3ccncn3)ccc21,SCN5A,heart,0,5.94,2.3945304974539137
CHEMBL3913715,,CC1CN(c2ccc(C(F)(F)F)cc2C#N)c2ccc(S(=O)(=O)Nc3nccs3)cc2O1,SCN5A,heart,0,5.74,2.797254670554094
CHEMBL3904727,,C[C@H]1CN(c2ccc(C(F)(F)F)cc2C#N)c2ccc(S(=O)(=O)Nc3nccs3)cc2O1,SCN5A,heart,0,6.14,2.797254670554094
CHEMBL4109289,,C[C@@H]1CN(c2ccc(C(F)(F)F)cc2C#N)c2ccc(S(=O)(=O)Nc3nccs3)cc2O1,SCN5A,heart,0,5.18,2.797254670554094
CHEMBL3929191,,CC1COc2cc(S(=O)(=O)Nc3nccs3)ccc2N1c1ccc(C(F)(F)F)cc1C#N,SCN5A,heart,0,5.85,2.818019236922642
CHEMBL4115193,,C[C@@H]1COc2cc(S(=O)(=O)Nc3nccs3)ccc2N1c1ccc(C(F)(F)F)cc1C#N,SCN5A,heart,0,6.07,2.818019236922642
CHEMBL3910936,,CC[C@H]1CN(c2ccc(C(F)(F)F)cc2C#N)c2ccc(S(=O)(=O)Nc3nccs3)cc2O1,SCN5A,heart,0,5.07,2.643716867623282
CHEMBL3919882,,COc1cc(Cl)cnc1N1CC(C)Oc2cc(S(=O)(=O)Nc3nccs3)ccc21,SCN5A,heart,0,5.02,2.4059157157329794
CHEMBL3890100,,COc1ncc(Cl)cc1N1CCOc2cc(S(=O)(=O)Nc3nccs3)ccc21,SCN5A,heart,0,5.52,2.9374748670632114
CHEMBL3902642,,O=S(=O)(Nc1nccs1)c1ccc2c(c1)OCCN2c1ccc(OCC(F)(F)F)cc1,SCN5A,heart,0,5.47,3.0266932810922773
CHEMBL3927096,,COc1ccc(C(F)(F)F)cc1N1CCOc2cc(S(=O)(=O)Nc3nccs3)ccc21,SCN5A,heart,0,5.3,3.1520781416035897
CHEMBL3911657,,Cc1ccc(N2CCOc3cc(S(=O)(=O)Nc4nccs4)ccc32)cc1C#N,SCN5A,heart,0,5.11,2.9711116607859567
CHEMBL3939634,,Cc1cc(N2CCOc3cc(S(=O)(=O)Nc4nccs4)ccc32)ccc1C#N,SCN5A,heart,0,5.13,2.8579849928498153
CHEMBL3912845,,O=S(=O)(Nc1nccs1)c1ccc2c(c1)OCCN2c1ccc(C(F)(F)F)nc1,SCN5A,heart,0,5.15,3.1371700744222237
CHEMBL3935306,,O=S(=O)(Nc1nccs1)c1ccc2c(c1)OCCN2c1ccc(OC(F)(F)C(F)F)cc1,SCN5A,heart,0,5.24,2.958293721459783
CHEMBL3907373,,Cc1cc(C#N)cc(N2CCOc3cc(S(=O)(=O)Nc4nccs4)ccc32)c1,SCN5A,heart,0,5.63,2.833455249929818
CHEMBL3925263,,O=S(=O)(Nc1nccs1)c1ccc2c(c1)OCCN2c1ccc(Cl)c(C(F)(F)F)c1,SCN5A,heart,0,5.18,3.3947580356482328
CHEMBL3949406,,N#Cc1ccc(OC(F)(F)F)cc1N1CCOc2cc(S(=O)(=O)Nc3nccs3)ccc21,SCN5A,heart,0,5.43,3.064992105561012
CHEMBL3929996,,O=S(=O)(Nc1nccs1)c1ccc2c(c1)OCCN2c1cncc(Cl)c1,SCN5A,heart,0,5.21,2.9576093436364146
CHEMBL3951692,,CCOc1ccc(N2CCOc3cc(S(=O)(=O)Nc4nccs4)ccc32)cn1,SCN5A,heart,0,5.42,2.6578777905025084
CHEMBL3981707,,COc1ccc(OC)c(N2CCOc3cc(S(=O)(=O)Nc4nccs4)ccc32)c1,SCN5A,heart,0,5.15,2.778020054482944
CHEMBL3921636,,Cc1cc(OC(F)(F)F)ccc1N1CCOc2cc(S(=O)(=O)Nc3nccs3)ccc21,SCN5A,heart,0,5.18,2.9688689076768395
CHEMBL3986882,,O=S(=O)(Nc1nccs1)c1ccc2c(c1)OCCN2c1ccc(-n2cccn2)cc1,SCN5A,heart,0,5.6,2.8436050328359617
CHEMBL3908279,,COc1ncc(C(F)(F)F)cc1N1CCOc2cc(S(=O)(=O)Nc3nccs3)ccc21,SCN5A,heart,0,5.13,3.112000004819398
CHEMBL3978706,,Cc1cc(OC(F)F)cnc1N1CCOc2cc(S(=O)(=O)Nc3nccs3)ccc21,SCN5A,heart,0,5.28,2.7162914044028375
CHEMBL3922625,,COc1cc(F)ccc1N1CCOc2cc(S(=O)(=O)Nc3nccs3)ccc21,SCN5A,heart,0,5.25,3.0212585210988707
CHEMBL3952857,,N#Cc1cc(C(F)(F)F)ccc1N1CCOc2cc(S(=O)(=O)Nc3cscn3)ccc21,SCN5A,heart,0,5.03,2.449855157785492
CHEMBL3943628,,Cc1cc(N2CCOc3cc(S(=O)(=O)Nc4nccs4)ccc32)ccc1Cl,SCN5A,heart,0,5.41,3.047150774787586
CHEMBL3942240,,Cc1cc(N2CCOc3cc(S(=O)(=O)Nc4nccs4)ccc32)cc(C)c1N(C)C,SCN5A,heart,0,5.46,2.8087988399635906
CHEMBL3957373,,Cc1ccc(N2CCOc3cc(S(=O)(=O)Nc4nccs4)ccc32)cc1Cl,SCN5A,heart,0,5.5,3.101135873576214
CHEMBL3922776,,O=S(=O)(Nc1nccs1)c1ccc2c(c1)OCCN2c1cccc(Cl)c1Cl,SCN5A,heart,0,5.19,3.0854764583696475
CHEMBL3983609,,N#CCc1cccc(N2CCOc3cc(S(=O)(=O)Nc4nccs4)ccc32)c1,SCN5A,heart,0,5.7,2.651663757703856
CHEMBL3944898,,N#Cc1cc(N2CCOc3cc(S(=O)(=O)Nc4nccs4)ccc32)ccc1F,SCN5A,heart,0,5.29,3.2657025696787807
CHEMBL3934299,,Cc1ccc(Cl)cc1N1CCOc2cc(S(=O)(=O)Nc3nccs3)ccc21,SCN5A,heart,0,5.25,3.0753377543610214
CHEMBL3906799,,O=S(=O)(Nc1nccs1)c1ccc2c(c1)OCCN2c1ccccc1OC(F)F,SCN5A,heart,0,5.25,2.7847361664349974
CHEMBL3978865,,O=S(=O)(Nc1nccs1)c1ccc2c(c1)OCCN2c1cc(Cl)ccc1Cl,SCN5A,heart,0,5.16,3.22431410474701
CHEMBL3983724,,COc1cc(C(F)(F)F)ccc1N1CCOc2cc(S(=O)(=O)Nc3nccs3)ccc21,SCN5A,heart,0,5.7,3.203219357332488
CHEMBL3914297,,N#Cc1ccc(C(F)(F)F)cc1N1CCOc2cc(S(=O)(=O)Nc3nccs3)ccc21,SCN5A,heart,0,5.5,3.317070577180583
CHEMBL3948619,,O=S(=O)(Nc1nccs1)c1ccc2c(c1)OCCN2c1cccc(OC(F)(F)F)c1,SCN5A,heart,0,5.12,2.9356285585223736
CHEMBL3977812,,COc1cc(Cl)ccc1N1CCOc2cc(S(=O)(=O)Nc3nccs3)ccc21,SCN5A,heart,0,5.11,3.063099427538491
CHEMBL3896891,,N#Cc1ccc(F)cc1N1CCOc2cc(S(=O)(=O)Nc3nccs3)ccc21,SCN5A,heart,0,5.44,3.1824373480187598
CHEMBL3933849,,COc1ccc(C#N)c(N2CCOc3cc(S(=O)(=O)Nc4nccs4)ccc32)c1,SCN5A,heart,0,5.12,2.8504902786209216
CHEMBL3911405,,N#Cc1ccc(Cl)cc1N1CCOc2cc(S(=O)(=O)Nc3nccs3)ccc21,SCN5A,heart,0,5.79,3.1777662909178677
CHEMBL3948159,,O=S(=O)(Nc1nccs1)c1ccc2c(c1)OCCN2c1ccc(Cl)cc1OC(F)F,SCN5A,heart,0,5.81,3.1563759385752843
CHEMBL3923857,,Cc1ccc(C#N)c(N2CCOc3cc(S(=O)(=O)Nc4nccs4)ccc32)c1,SCN5A,heart,0,5.45,2.8988993747711356
CHEMBL3960275,,Cc1cc(Cl)ccc1N1CCOc2cc(S(=O)(=O)Nc3nccs3)ccc21,SCN5A,heart,0,5.24,3.079636909804472
CHEMBL3926642,,N#Cc1cc(-c2ccccc2F)ccc1N1CCOc2cc(S(=O)(=O)Nc3nccs3)ccc21,SCN5A,heart,0,5.73,3.0637082719681086
CHEMBL3889675,,N#Cc1cc(-c2ccc(F)cc2)ccc1N1CCOc2cc(S(=O)(=O)Nc3nccs3)ccc21,SCN5A,heart,0,5.91,3.1905371290679585
CHEMBL3917677,,N#Cc1cc(-c2cccc(F)c2)ccc1N1CCOc2cc(S(=O)(=O)Nc3nccs3)ccc21,SCN5A,heart,0,6.07,2.9855145528620453
CHEMBL3916594,,COc1cc(-c2cccc(F)c2)ccc1N1CCOc2cc(S(=O)(=O)Nc3nccs3)ccc21,SCN5A,heart,0,5.32,2.870698873154867
CHEMBL3941069,,CC(C)c1ccc(N2CCOc3cc(S(=O)(=O)Nc4nccs4)ccc32)c(C#N)c1,SCN5A,heart,0,6.16,2.830029348256395
CHEMBL3904074,,CCc1ccc(N2CCOc3cc(S(=O)(=O)Nc4nccs4)ccc32)c(C#N)c1,SCN5A,heart,0,5.96,2.610787414508368
CHEMBL3932071,,O=S(=O)(Nc1nccs1)c1ccc2c(c1)OCCN2c1ccc(C(F)(F)F)cc1C(O)CO,SCN5A,heart,0,6.2,2.932901661678397
CHEMBL3893102,,O=S(=O)(Nc1nccs1)c1ccc2c(c1)OCCN2c1ccc(C(F)(F)F)cc1CO,SCN5A,heart,0,5.94,2.7735646815424877
CHEMBL3944229,,O=S(=O)(Nc1nccs1)c1ccc2c(c1)OCCN2c1ccc(C(F)(F)F)cc1CC(O)CO,SCN5A,heart,0,5.51,2.7113260967287736
CHEMBL3894090,,O=S(=O)(Nc1nccs1)c1ccc2c(c1)OCCN2c1ccc(C(F)(F)F)cc1C[C@H](O)CO,SCN5A,heart,0,6.05,2.7113260967287736
CHEMBL4109740,,O=S(=O)(Nc1nccs1)c1ccc2c(c1)OCCN2c1ccc(C(F)(F)F)cc1C[C@@H](O)CO,SCN5A,heart,0,6.3,2.7113260967287736
CHEMBL3949355,,O=S(=O)(Nc1nccs1)c1ccc2c(c1)OCCN2c1ccc(Cl)cc1CC(O)CO,SCN5A,heart,0,5.21,2.568604403055968
CHEMBL3946486,,O=S(=O)(Nc1nccs1)c1ccc2c(c1)OCCN2c1ccc(C(F)(F)F)cc1CCO,SCN5A,heart,0,6.33,2.816224642126775
CHEMBL3907025,,N#Cc1cc(C(F)(F)F)ccc1N1CCOc2cc(S(=O)(=O)Nc3nccs3)c(Cl)cc21,SCN5A,heart,0,6.13,3.176096922546654
CHEMBL3950353,,N#Cc1cc(C(F)(F)F)ccc1N1CCOc2cc(S(=O)(=O)Nc3nccs3)c(F)cc21,SCN5A,heart,0,6.69,3.2404065559194146
CHEMBL3919149,,N#Cc1cc(C(F)(F)F)ccc1N1CCOc2c1ccc(S(=O)(=O)Nc1nccs1)c2F,SCN5A,heart,0,5.24,2.9072283756880983
CHEMBL3920827,,COc1cc(C#N)ccc1N1CCOc2cc(S(=O)(=O)Nc3nccs3)c(F)cc21,SCN5A,heart,0,5.88,2.9523734040456846
CHEMBL3948638,,N#Cc1cc(C(F)(F)F)ccc1N1CCOc2cc(S(=O)(=O)Nc3nccs3)cc(F)c21,SCN5A,heart,0,6.42,3.1051731707432793
CHEMBL3978200,,COc1ccccc1-n1nc(OC2CCN(C(=O)OC(C)(C)C)CC2)cc1-c1ccc(Cl)cc1,CACNA1C,heart,0,7.52,-0.2557151176098998
CHEMBL3958844,,COc1ccccc1-n1nc(OC2CCC(=O)CC2)cc1-c1ccc(Cl)cc1,CACNA1C,heart,0,7.55,-0.12192210745239673
CHEMBL3889804,,COc1ccccc1-n1nc(OC2CCN(C(C)=O)CC2)cc1-c1ccc(Cl)cc1,CACNA1C,heart,0,7.58,-0.38431126134517396
CHEMBL3911369,,COc1ccccc1-n1nc(OC2CCN(C(=O)N(C)C)CC2)cc1-c1ccc(Cl)cc1,CACNA1C,heart,0,7.85,-0.4475445647875376
CHEMBL3984596,,COc1ccccc1-n1nc(OC2CCN(S(C)(=O)=O)CC2)cc1-c1ccc(Cl)cc1,CACNA1C,heart,0,7.82,0.24066602562969855
CHEMBL3902376,,COc1ccccc1-n1nc(OC2CCOCC2)cc1-c1ccc(Cl)cc1,CACNA1C,heart,0,7.82,0.08808152549389266
CHEMBL3973382,,COc1ccccc1-n1nc(OC2CCSCC2)cc1-c1ccc(Cl)cc1,CACNA1C,heart,0,7.55,-0.023594093572133937
CHEMBL3896861,,COc1ccccc1-n1nc(OC2CCN(CC(F)(F)F)CC2)cc1-c1ccc(Cl)cc1,CACNA1C,heart,0,7.51,0.026685879549033863
CHEMBL3962403,,COc1ccccc1-n1nc(OC2CCN(C(=O)C(F)(F)F)CC2)cc1-c1ccc(Cl)cc1,CACNA1C,heart,0,7.5,-0.13525106806059214
CHEMBL3985660,,COc1ccccc1-n1nc(OC2CCS(=O)(=O)CC2)cc1-c1ccc(Cl)cc1,CACNA1C,heart,0,7.52,0.028019162353374552
CHEMBL3956991,,COc1ccccc1-n1nc(O[C@H]2CC[C@@H](NC(=O)OC(C)(C)C)CC2)cc1-c1ccc(Cl)cc1,CACNA1C,heart,0,7.21,-0.314718937581586
CHEMBL3974355,,COc1ccccc1-n1nc(O[C@H]2CC[C@@H](N)CC2)cc1-c1ccc(Cl)cc1,CACNA1C,heart,0,6.4,-0.14845416175659806
CHEMBL3948329,,COc1ccccc1-n1nc(O[C@H]2CC[C@@H](NC(=O)C(F)(F)F)CC2)cc1-c1ccc(Cl)cc1,CACNA1C,heart,0,7.96,-0.11564838914808587
CHEMBL3972896,,COc1ccccc1-n1nc(OC2CCN(S(=O)(=O)C(F)(F)F)CC2)cc1-c1ccc(Cl)cc1,CACNA1C,heart,0,7.62,0.4953873362213385
CHEMBL3942512,,COc1ccccc1-n1nc(OC2CCN(S(=O)(=O)C3CC3)CC2)cc1-c1ccc(Cl)cc1,CACNA1C,heart,0,8.05,0.24836425424950304
CHEMBL3930781,,COc1ccccc1-n1nc(OC2CCC(F)(F)CC2)cc1-c1ccc(Cl)cc1,CACNA1C,heart,0,7.39,-0.00771887468714448
CHEMBL3958264,,CCc1ccccc1-n1nc(OC2CCC3(CC2)OCCO3)cc1-c1ccc(Cl)cc1,CACNA1C,heart,0,7.09,-0.18244917056304186
CHEMBL3921840,,CCc1ccccc1-n1nc(OC2CCN(C(=O)OC(C)(C)C)CC2)cc1-c1ccc(Cl)cc1,CACNA1C,heart,0,7.3,-0.5190580570392164
CHEMBL3953031,,CCc1ccccc1-n1nc(OC2CCN(S(C)(=O)=O)CC2)cc1-c1ccc(Cl)cc1,CACNA1C,heart,0,7.01,-0.022676913799617927
CHEMBL3952905,,CC(C)Oc1ccccc1-n1nc(OC2CCN(S(C)(=O)=O)CC2)cc1-c1ccc(Cl)cc1,CACNA1C,heart,0,7.67,0.0922375393619546
CHEMBL3953976,,COc1ccccc1-n1nc(OC2CCN(S(=O)(=O)C(C)C)CC2)cc1-c1ccc(Cl)cc1,CACNA1C,heart,0,7.44,0.08750847958835886
CHEMBL3965293,,COc1ccccc1-n1nc(OC2CN(C(=O)OC(C)(C)C)C2)cc1-c1ccc(Cl)cc1,CACNA1C,heart,0,7.17,-0.30756825303347207
CHEMBL3937280,,COc1ccccc1-n1nc(OC2CC(C)(C)OC(C)(C)C2)cc1-c1ccc(Cl)cc1,CACNA1C,heart,0,8.12,0.016121792161201867
CHEMBL3925140,,COc1ccccc1-n1nc(OC2CN(S(=O)(=O)C(C)C)C2)cc1-c1ccc(Cl)cc1,CACNA1C,heart,0,7.44,0.028278954746485466
CHEMBL3951956,,COc1ccccc1-n1nc(OC2CN(S(C)(=O)=O)C2)cc1-c1ccc(Cl)cc1,CACNA1C,heart,0,7.51,0.13419924353912274
CHEMBL3964411,,COc1ccccc1-n1nc(OC2CN(C(=O)c3ccccc3)C2)cc1-c1ccc(Cl)cc1,CACNA1C,heart,0,7.07,-0.494380644881088
CHEMBL3940577,,CC(C)Oc1ccccc1-n1nc(OC2CCN(S(=O)(=O)C(C)C)CC2)cc1-c1ccc(Cl)cc1,CACNA1C,heart,0,8.15,0.04978241010027148
CHEMBL3913505,,COc1ccccc1-n1nc(OC2CN(C(=O)N(C)OC)C2)cc1-c1ccc(Cl)cc1,CACNA1C,heart,0,7.85,-0.450056670192054
CHEMBL3983323,,COc1ccccc1-n1nc(OC2CN(S(=O)(=O)c3c(C)noc3C)C2)cc1-c1ccc(Cl)cc1,CACNA1C,heart,0,8.1,0.13623454377295435
CHEMBL3922498,,COc1ccc(-c2cc(OC3CC(C)(C)OC(C)(C)C3)nn2-c2ccccc2OC)cc1,CACNA1C,heart,0,8.03,-0.19806698175084436
CHEMBL3890916,,COc1ccc(-c2cc(OC3CC(C)(C)SC(C)(C)C3)nn2-c2ccccc2OC)cc1,CACNA1C,heart,0,8.22,-0.21420411356177255
CHEMBL3919024,,COc1ccc(-c2cc(OC3CC(C)(C)S(=O)(=O)C(C)(C)C3)nn2-c2ccccc2OC)cc1,CACNA1C,heart,0,8.52,-0.3751574521221415
CHEMBL3965812,,COc1ccc(-c2cc(OC3CC(C)(C)[S+]([O-])C(C)(C)C3)nn2-c2ccccc2OC)cc1,CACNA1C,heart,0,8.35,-0.20569540203512843
CHEMBL3906126,,COc1ccccc1-n1nc(OC2CC(C)(C)SC(C)(C)C2)cc1-c1ccc(Cl)cc1,CACNA1C,heart,0,8.23,-1.5339649726218712e-05
CHEMBL3890624,,COc1ccccc1-n1nc(OC2CC(C)(C)S(=O)(=O)C(C)(C)C2)cc1-c1ccc(Cl)cc1,CACNA1C,heart,0,8.72,-0.16096867821009542
CHEMBL3891844,,COc1ccccc1-n1nc(OC2CC(C)(C)[S+]([O-])C(C)(C)C2)cc1-c1ccc(Cl)cc1,CACNA1C,heart,0,8.57,0.008493371876917769
CHEMBL3919898,,COc1ccccc1-n1nc(OCC2C(C)(C)OC2(C)C)cc1-c1ccc(Cl)cc1,CACNA1C,heart,0,8.51,0.1524047158705359
CHEMBL3897303,,COc1ccccc1-n1nc(OC2CC(C)(C)C(=O)C(C)(C)C2)cc1-c1ccc(Cl)cc1,CACNA1C,heart,0,8.01,-0.13741899044530498
CHEMBL3900691,,COc1ccccc1-n1nc(OC2CC(C)(C)C(O)C(C)(C)C2)cc1-c1ccc(Cl)cc1,CACNA1C,heart,0,7.41,-0.16820982434554738
CHEMBL3969562,,COc1ccccc1-n1nc(OC2CC(C)(C)OC(C)(C)C2)cc1-c1ccc(C#N)cc1,CACNA1C,heart,0,8.14,-0.11084119500372012
CHEMBL3898359,,COc1ccccc1-n1nc(OC2CC(C)(C)SC(C)(C)C2)cc1-c1ccc(C#N)cc1,CACNA1C,heart,0,7.92,-0.1269783268146483
CHEMBL3973392,,COc1ccccc1-n1nc(OC2CC(C)(C)S(=O)(=O)C(C)(C)C2)cc1-c1ccc(C#N)cc1,CACNA1C,heart,0,8.62,-0.28793166537501724
CHEMBL3936725,,COc1ccccc1-n1nc(OC2CC(C)(C)[S+]([O-])C(C)(C)C2)cc1-c1ccc(C#N)cc1,CACNA1C,heart,0,7.85,-0.11760405257368693
