compound_chembl_id,compound_name,canonical_smiles,gene_symbol,tissue,is_approved_drug,pchembl_value
CHEMBL3973610,,CC1CC(c2ccccc2)=NN1C(=O)Nc1ccc(F)cc1,CACNA1C,heart,0,5.41
CHEMBL3947301,,O=C(Nc1ccc(F)cc1)N1N=C(c2ccccc2)CC1(CO)c1ccc(F)cc1,CACNA1C,heart,0,5.58
CHEMBL3946972,,O=C(Nc1ccc(F)cc1)N1N=C(c2ccccc2)CC1(CCO)c1ccccc1,CACNA1C,heart,0,5.71
CHEMBL3969496,,COCCOc1ccc(C2(CCO)CC(c3ccccc3)=NN2C(=O)Nc2ccc(F)cc2)cc1,CACNA1C,heart,0,5.2
CHEMBL3910259,,Cc1ccc(C2(CCO)CC(c3ccncc3)=NN2C(=O)Nc2ccc(F)cc2)cc1,CACNA1C,heart,0,5.07
CHEMBL3966824,,COc1ccc(C2=NN(C(=O)Nc3ccc(Cl)cc3)[C@](CCO)(c3cccnc3)C2)cc1,CACNA1C,heart,0,5.24
CHEMBL3928071,,COc1ccc([C@]2(CCO)CC(c3cccnc3)=NN2C(=O)Nc2ccc(Br)cc2)cc1,CACNA1C,heart,0,5.32
CHEMBL3902564,,Cc1ccc(C2(CCN3CCOCC3)CC(c3ccccc3)=NN2C(=O)Nc2ccc(F)cc2)cc1,CACNA1C,heart,0,5.23
CHEMBL3930559,,Cc1ccc(C2(CCN(C)C)CC(c3ccccc3)=NN2C(=O)Nc2ccc(F)cc2)cc1,CACNA1C,heart,0,5.66
CHEMBL3893591,,Cc1ccc(C2(CCN3CCN(C)CC3)CC(c3ccccc3)=NN2C(=O)Nc2ccc(F)cc2)cc1,CACNA1C,heart,0,5.44
CHEMBL3909872,,Cc1cc(-c2cc(OC(F)(F)F)ccc2Cl)cc(C)c1OCCCC(=O)O,SCN5A,heart,0,5.04
CHEMBL3963788,,Cc1nnc2sc(C(=O)NCc3ccc(S(=O)(=O)C(F)F)cc3)c(N)c2c1C,CACNA1C,heart,0,5.24
CHEMBL3941132,,COc1ccc2c(c1)CN(S(=O)(=O)CCN1CCC(Cc3ccccc3)CC1)CCS2,RYR2,heart,0,6.82
CHEMBL3932239,,CCCCN(CCCC)CCS(=O)(=O)N1CCSc2ccc(OC)cc2C1,RYR2,heart,0,6.68
CHEMBL3902651,,COc1ccc2c(c1)CN(S(C)(=O)=O)CCS2,RYR2,heart,0,6.99
CHEMBL3899882,,COc1ccc2c(c1)CN(S(=O)(=O)c1ccc(C)cc1)CCS2,RYR2,heart,0,6.68
CHEMBL3961593,,COc1ccc2c(c1)CN(C(=O)N1CCC(Cc3ccccc3)CC1)CCS2,RYR2,heart,0,6.6
CHEMBL3952083,,COc1ccc2c(c1)CN(C(=O)CI)CCS2,RYR2,heart,0,7.26
CHEMBL3909362,,COc1ccc2c(c1)CN(C(=O)c1ccccc1)CCS2,RYR2,heart,0,6.69
CHEMBL3906571,,COc1ccc2c(c1)CN(C(=O)Nc1ccccc1)CCS2,RYR2,heart,0,6.74
CHEMBL3933756,,COc1ccc2c(c1)CN(C(=S)Nc1ccccc1)CCS2,RYR2,heart,0,6.71
CHEMBL3936508,,COc1ccc2c(c1)CN([P@@](=O)(OC)c1ccccc1)CCS2,RYR2,heart,0,6.76
CHEMBL3895741,,COc1ccc2c(c1)CN([P@](=O)(OC)c1ccccc1)CCS2,RYR2,heart,0,6.74
CHEMBL3898439,,COc1ccc2c(c1)CN(C(=O)CCC(=O)N1CCSc3ccc(OC)cc3C1)CCS2,RYR2,heart,0,6.58
CHEMBL3949995,,COc1ccc2c(c1)CN(C(=O)c1cccc(C(=O)N3CCSc4ccc(OC)cc4C3)n1)CCS2,RYR2,heart,0,6.45
CHEMBL3902432,,COc1ccc2c(c1)CN(C(=O)CCN1CCC(Cc3ccccc3)CC1)CCS2(=O)=O,RYR2,heart,0,6.57
CHEMBL3982028,,COc1ccc2c(c1)C(=O)NCCS2,RYR2,heart,0,7.4
CHEMBL3933375,,COc1ccc2c(c1)CNCCS2,RYR2,heart,0,7.4
CHEMBL3928727,,C=CC(=O)N1CCSc2ccc(OC)cc2C1,RYR2,heart,0,7.3
CHEMBL2104951,ALADORIAN,COc1ccc2c(c1)CN(C(=O)C(=O)O)CCS2,RYR2,heart,1,7.82
CHEMBL3984280,,COc1ccc2c(c1)CN(C(=O)CC(=O)O)CCS2,RYR2,heart,0,7.36
CHEMBL3932540,,COc1ccc2c(c1)CN(C(=O)c1ccc(N=[N+]=[N-])cc1O)CCS2,RYR2,heart,0,7.0
CHEMBL3957737,,COc1ccc2c(c1)CN(C(=O)C(=O)NCCSSCCNC(=O)c1ccc(N=[N+]=[N-])cc1[N+](=O)[O-])CCS2,RYR2,heart,0,7.1
CHEMBL3984065,,COc1ccc2c(c1)CN(C(=O)C(=O)NCCSSCCNC(=O)C(=O)N1CCSc3ccc(OC)cc3C1)CCS2,RYR2,heart,0,6.92
CHEMBL3893618,,COc1ccc2c(c1)CN(C(=O)C(=O)NCCSSCCNC(=O)c1ccc(N=[N+]=[N-])cc1O)CCS2,RYR2,heart,0,7.1
CHEMBL3918890,,COc1ccc2c(c1)CN(C(N)=O)CCS2,RYR2,heart,0,6.82
CHEMBL3958409,,COc1ccc2c(c1)CN(C(=O)N1CCN(Cc3ccc4c(c3)OCO4)CC1)CCS2,RYR2,heart,0,7.7
CHEMBL3953088,,COc1ccc2c(c1)CN(C(=O)NCc1ccccc1)CCS2,RYR2,heart,0,7.09
CHEMBL3965149,,COc1ccc2c(c1)CN(C(=O)N1CCCCC1)CCS2,RYR2,heart,0,7.4
CHEMBL3961914,,COc1ccc2c(c1)CN(C(=O)NO)CCS2,RYR2,heart,0,6.76
CHEMBL3925184,,COc1ccc2c(c1)CN(C(=O)NCc1ccc3c(c1)CCO3)CCS2,RYR2,heart,0,6.84
CHEMBL3970844,,COc1ccc2c(c1)CN(S(=O)(=O)Nc1cccnc1)CCS2,RYR2,heart,0,7.11
CHEMBL3916053,,COc1ccc2c(c1)CN(C(=O)CCN1CCCCC1c1nnc(Cc3ccccc3)o1)CCS2,RYR2,heart,0,6.96
CHEMBL3925875,,COc1ccc2c(c1)CN(C(=O)CCN1CCCC[C@H]1c1nnc(Cc3ccccc3)o1)CCS2,RYR2,heart,0,7.02
CHEMBL3962505,,COc1ccc2c(c1)CN(C(=O)CCN1CCCCC1)CCS2,RYR2,heart,0,7.26
CHEMBL3971511,,CCN(CC)C(=O)C(=O)N1CCSc2ccc(OC)cc2C1,RYR2,heart,0,6.99
CHEMBL3954061,,COc1ccc2c(c1)CN(C(=O)CCN1CCC(Cc3ccc(N)cc3)CC1)CCS2,RYR2,heart,0,7.17
CHEMBL3951388,,COc1ccc2c(c1)CN(C(=O)CCN1CCC(Cc3ccc(N)cc3N)CC1)CCS2,RYR2,heart,0,7.02
CHEMBL3894901,,COc1ccc2c(c1)CN(C(=O)CCN1CCC(Cc3ccc(N=[N+]=[N-])cc3)CC1)CCS2,RYR2,heart,0,7.35
CHEMBL3892168,,COc1ccc2c(c1)CN(C(=O)CCN1CCC(Cc3ccc(N=[N+]=[N-])cc3N=[N+]=[N-])CC1)CCS2,RYR2,heart,0,7.28
CHEMBL3930185,,COc1ccc2c(c1)CN(C(=O)NCCc1ccc(O)c(O)c1)CCS2,RYR2,heart,0,6.96
CHEMBL3978868,,COc1ccc2c(c1)CN(C(=O)NCCc1cnc[nH]1)CCS2,RYR2,heart,0,7.05
CHEMBL333343,,c1ccc2c(c1)CNCCS2,RYR2,heart,0,7.0
CHEMBL3918523,,O=C(NO)N1CCSc2ccccc2C1,RYR2,heart,0,6.66
CHEMBL3915771,,CCN(CC)C(=O)N1CCSc2ccccc2C1,RYR2,heart,0,6.82
CHEMBL3958287,,COC(=O)C(=O)N1CCSc2ccccc2C1,RYR2,heart,0,7.6
CHEMBL3955655,,O=C(O)C(=O)N1CCSc2ccccc2C1,RYR2,heart,0,7.22
CHEMBL3909873,,O=C(N1CCN(Cc2ccc3c(c2)OCO3)CC1)N1CCSc2ccccc2C1,RYR2,heart,0,6.98
CHEMBL3963470,,O=C(N1CCCCC1)N1CCSc2ccccc2C1,RYR2,heart,0,6.87
CHEMBL3892659,,COc1ccc2c(c1)CN(C(=O)C(=O)O)CCS2(=O)=O,RYR2,heart,0,6.96
CHEMBL2440854,,COc1ccc2c(c1)CN(C)CCS2,RYR2,heart,0,6.72
CHEMBL3904927,,CCN(CC)C(=O)N1CCSc2ccc(OC)cc2C1,RYR2,heart,0,7.0
CHEMBL3980215,,COc1ccc2c(c1)CN(C(=O)N1CCNCC1)CCS2,RYR2,heart,0,7.36
CHEMBL3943880,,COC(=O)C(=O)N1CCSc2ccc(OC)cc2C1,RYR2,heart,0,7.14
CHEMBL3707392,ELECLAZINE,O=C1c2cc(-c3ccc(OC(F)(F)F)cc3)ccc2OCCN1Cc1ncccn1,SCN5A,heart,1,6.22
CHEMBL1404,RANOLAZINE,COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1,SCN5A,heart,1,5.17
CHEMBL3979043,,COc1cc(-c2ccc(F)c(C)c2)c(F)cc1-n1c(=O)ccc2cc(S(=O)(=O)Nc3ccon3)c(F)cc21,SCN5A,heart,0,6.3
CHEMBL3919513,,Cn1nccc1-c1cc(C(F)(F)F)ccc1N1CCOc2cc(S(=O)(=O)Nc3ncns3)ccc21,SCN5A,heart,0,5.73
CHEMBL3902709,,O=S(=O)(Nc1ncns1)c1ccc2c(c1)OCCN2c1ccc(C(F)(F)F)cc1-c1cn[nH]c1,SCN5A,heart,0,6.03
CHEMBL3974650,,O=S(=O)(Nc1nccs1)c1ccc2c(c1)OCCN2c1ccc(C(F)(F)F)cc1Cl,SCN5A,heart,0,5.39
CHEMBL3946087,,CC(C)(C)OC(=O)N1CC=C(c2cc(C(F)(F)F)ccc2N2CCOc3cc(S(=O)(=O)Nc4ncns4)ccc32)CC1,SCN5A,heart,0,5.64
CHEMBL3922400,,O=S(=O)(Nc1ncns1)c1ccc2c(c1)OCCN2c1ccc(C(F)(F)F)cc1C1=CCNCC1,SCN5A,heart,0,6.46
CHEMBL3895680,,CN(C)CCn1ccc(NS(=O)(=O)c2ccc3c(c2)OCCN3c2ccc(C(F)(F)F)cc2Cl)n1,SCN5A,heart,0,5.08
CHEMBL3943111,,O=S(=O)(Nc1ncns1)c1ccc2c(c1)OCCN2c1ccc(C(F)(F)F)cc1-c1cccnc1,SCN5A,heart,0,5.88
CHEMBL3937730,,O=S(=O)(Nc1ncns1)c1ccc2c(c1)OCCN2c1ccc(C(F)(F)F)cc1-c1cncnc1,SCN5A,heart,0,5.27
CHEMBL3928707,,O=S(=O)(Nc1ncns1)c1ccc2c(c1)OCCN2c1ccc(C(F)(F)F)cc1C1=CCOCC1,SCN5A,heart,0,6.67
CHEMBL3952945,,O=S(=O)(Nc1ncns1)c1ccc2c(c1)OCCN2c1ccc(C(F)(F)F)cc1-c1ccncc1,SCN5A,heart,0,6.51
CHEMBL3959065,,Nc1cc(-c2cc(C(F)(F)F)ccc2N2CCOc3cc(S(=O)(=O)Nc4ncns4)ccc32)ccn1,SCN5A,heart,0,6.2
CHEMBL3954510,,N#Cc1cc(C(F)(F)F)ccc1N1CCOc2cc(S(=O)(=O)Nc3ncns3)ccc21,SCN5A,heart,0,5.84
CHEMBL3930401,,O=S(=O)(Nc1ccncn1)c1ccc2c(c1)OCCN2c1ccc(C(F)(F)F)cc1Cl,SCN5A,heart,0,5.32
CHEMBL3929582,,O=S(=O)(Nc1nccs1)c1ccc2c(c1)OCCN2c1ccc(C(F)(F)F)cc1C1=CCNCC1,SCN5A,heart,0,6.59
CHEMBL3955295,,O=S(=O)(Nc1nccs1)c1ccc2c(c1)OCCN2c1cccc(Cl)c1,SCN5A,heart,0,5.31
CHEMBL3960584,,O=S(=O)(Nc1nccs1)c1ccc2c(c1)OCCN2c1ccc(C(F)(F)F)cc1Br,SCN5A,heart,0,5.73
CHEMBL3928011,,CN1CC=C(c2cc(C(F)(F)F)ccc2N2CCOc3cc(S(=O)(=O)Nc4nccs4)ccc32)CC1,SCN5A,heart,0,5.45
CHEMBL3934179,,O=S(=O)(Nc1ccncn1)c1ccc2c(c1)OCCN2c1ccc(C(F)(F)F)cc1C1=CCNCC1,SCN5A,heart,0,5.92
CHEMBL3911712,,O=S(=O)(Nc1ccncn1)c1ccc2c(c1)OCCN2c1ccc(C(F)(F)F)cc1Br,SCN5A,heart,0,5.1
CHEMBL3906169,,N#Cc1cc(C(F)(F)F)ccc1N1CCOc2cc(S(=O)(=O)Nc3nccs3)ccc21,SCN5A,heart,0,5.94
CHEMBL3900428,,CN1CCN(c2cc(C(F)(F)F)ccc2N2CCOc3cc(S(=O)(=O)Nc4nccs4)ccc32)CC1,SCN5A,heart,0,6.02
CHEMBL3909534,,O=S(=O)(Nc1nccs1)c1ccc2c(c1)OCCN2c1ccc(C(F)(F)F)cc1-c1ccncc1,SCN5A,heart,0,6.26
CHEMBL3948444,,O=S(=O)(Nc1nccs1)c1ccc2c(c1)OCCN2c1ccc(C(F)(F)F)cc1-c1cncnc1,SCN5A,heart,0,6.14
CHEMBL3909713,,N#Cc1cc(Cl)ccc1N1CCOc2cc(S(=O)(=O)Nc3nccs3)ccc21,SCN5A,heart,0,5.32
CHEMBL3974790,,N#Cc1ccccc1N1CCOc2cc(S(=O)(=O)Nc3ncns3)ccc21,SCN5A,heart,0,5.17
CHEMBL3945380,,N#Cc1ccccc1N1CCOc2cc(S(=O)(=O)Nc3nccs3)ccc21,SCN5A,heart,0,5.2
CHEMBL3982796,,O=S(=O)(Nc1nccs1)c1ccc2c(c1)OCCN2c1ccccc1N1CCNCC1,SCN5A,heart,0,5.25
CHEMBL3927450,,O=S(=O)(Nc1cscn1)c1ccc2c(c1)OCCN2c1ccc(C(F)(F)F)cc1C1=CCNCC1,SCN5A,heart,0,5.57
CHEMBL3899549,,[N-]=[N+]=Nc1ccc(N2CCOc3cc(S(=O)(=O)Nc4nccs4)ccc32)c(C2=CCNCC2)c1,SCN5A,heart,0,5.28
CHEMBL3944914,,Cc1ccc(Cl)c(N2CCOc3cc(S(=O)(=O)Nc4nccs4)ccc32)c1,SCN5A,heart,0,5.27
CHEMBL3902690,,O=S(=O)(Nc1nccs1)c1ccc2c(c1)OCCN2c1cccc2ccncc12,SCN5A,heart,0,5.32
CHEMBL3985774,,O=S(=O)(Nc1nccs1)c1ccc2c(c1)OCCN2c1ccc2nccnc2c1,SCN5A,heart,0,5.35
CHEMBL3969101,,O=S(=O)(Nc1nccs1)c1ccc2c(c1)OCCN2c1ccc(Cl)c(Cl)c1,SCN5A,heart,0,5.22
CHEMBL3911479,,Cc1cccc(N2CCOc3cc(S(=O)(=O)Nc4nccs4)ccc32)c1,SCN5A,heart,0,5.13
CHEMBL3939449,,N#Cc1ccc(N2CCOc3cc(S(=O)(=O)Nc4nccs4)ccc32)cc1,SCN5A,heart,0,5.22
CHEMBL3928626,,Cc1ccc(F)c(N2CCOc3cc(S(=O)(=O)Nc4nccs4)ccc32)c1,SCN5A,heart,0,5.25
CHEMBL3943018,,O=S(=O)(Nc1nccs1)c1ccc2c(c1)OCCN2c1ccc(F)c(F)c1,SCN5A,heart,0,5.42
CHEMBL3969238,,O=S(=O)(Nc1ncccn1)c1ccc2c(c1)OCCN2c1ccc(C(F)(F)F)cc1C1=CCNCC1,SCN5A,heart,0,5.65
CHEMBL3928121,,N#Cc1cc(C(F)(F)F)ccc1N1CCOc2cc(S(=O)(=O)Nc3ccncn3)ccc21,SCN5A,heart,0,5.94
CHEMBL3913715,,CC1CN(c2ccc(C(F)(F)F)cc2C#N)c2ccc(S(=O)(=O)Nc3nccs3)cc2O1,SCN5A,heart,0,5.74
CHEMBL3904727,,C[C@H]1CN(c2ccc(C(F)(F)F)cc2C#N)c2ccc(S(=O)(=O)Nc3nccs3)cc2O1,SCN5A,heart,0,6.14
CHEMBL4109289,,C[C@@H]1CN(c2ccc(C(F)(F)F)cc2C#N)c2ccc(S(=O)(=O)Nc3nccs3)cc2O1,SCN5A,heart,0,5.18
CHEMBL3929191,,CC1COc2cc(S(=O)(=O)Nc3nccs3)ccc2N1c1ccc(C(F)(F)F)cc1C#N,SCN5A,heart,0,5.85
CHEMBL4115193,,C[C@@H]1COc2cc(S(=O)(=O)Nc3nccs3)ccc2N1c1ccc(C(F)(F)F)cc1C#N,SCN5A,heart,0,6.07
CHEMBL3910936,,CC[C@H]1CN(c2ccc(C(F)(F)F)cc2C#N)c2ccc(S(=O)(=O)Nc3nccs3)cc2O1,SCN5A,heart,0,5.07
CHEMBL3919882,,COc1cc(Cl)cnc1N1CC(C)Oc2cc(S(=O)(=O)Nc3nccs3)ccc21,SCN5A,heart,0,5.02
CHEMBL3890100,,COc1ncc(Cl)cc1N1CCOc2cc(S(=O)(=O)Nc3nccs3)ccc21,SCN5A,heart,0,5.52
CHEMBL3902642,,O=S(=O)(Nc1nccs1)c1ccc2c(c1)OCCN2c1ccc(OCC(F)(F)F)cc1,SCN5A,heart,0,5.47
CHEMBL3927096,,COc1ccc(C(F)(F)F)cc1N1CCOc2cc(S(=O)(=O)Nc3nccs3)ccc21,SCN5A,heart,0,5.3
CHEMBL3911657,,Cc1ccc(N2CCOc3cc(S(=O)(=O)Nc4nccs4)ccc32)cc1C#N,SCN5A,heart,0,5.11
CHEMBL3939634,,Cc1cc(N2CCOc3cc(S(=O)(=O)Nc4nccs4)ccc32)ccc1C#N,SCN5A,heart,0,5.13
CHEMBL3912845,,O=S(=O)(Nc1nccs1)c1ccc2c(c1)OCCN2c1ccc(C(F)(F)F)nc1,SCN5A,heart,0,5.15
CHEMBL3935306,,O=S(=O)(Nc1nccs1)c1ccc2c(c1)OCCN2c1ccc(OC(F)(F)C(F)F)cc1,SCN5A,heart,0,5.24
CHEMBL3907373,,Cc1cc(C#N)cc(N2CCOc3cc(S(=O)(=O)Nc4nccs4)ccc32)c1,SCN5A,heart,0,5.63
CHEMBL3925263,,O=S(=O)(Nc1nccs1)c1ccc2c(c1)OCCN2c1ccc(Cl)c(C(F)(F)F)c1,SCN5A,heart,0,5.18
CHEMBL3949406,,N#Cc1ccc(OC(F)(F)F)cc1N1CCOc2cc(S(=O)(=O)Nc3nccs3)ccc21,SCN5A,heart,0,5.43
CHEMBL3929996,,O=S(=O)(Nc1nccs1)c1ccc2c(c1)OCCN2c1cncc(Cl)c1,SCN5A,heart,0,5.21
CHEMBL3951692,,CCOc1ccc(N2CCOc3cc(S(=O)(=O)Nc4nccs4)ccc32)cn1,SCN5A,heart,0,5.42
CHEMBL3981707,,COc1ccc(OC)c(N2CCOc3cc(S(=O)(=O)Nc4nccs4)ccc32)c1,SCN5A,heart,0,5.15
CHEMBL3921636,,Cc1cc(OC(F)(F)F)ccc1N1CCOc2cc(S(=O)(=O)Nc3nccs3)ccc21,SCN5A,heart,0,5.18
CHEMBL3986882,,O=S(=O)(Nc1nccs1)c1ccc2c(c1)OCCN2c1ccc(-n2cccn2)cc1,SCN5A,heart,0,5.6
CHEMBL3908279,,COc1ncc(C(F)(F)F)cc1N1CCOc2cc(S(=O)(=O)Nc3nccs3)ccc21,SCN5A,heart,0,5.13
CHEMBL3978706,,Cc1cc(OC(F)F)cnc1N1CCOc2cc(S(=O)(=O)Nc3nccs3)ccc21,SCN5A,heart,0,5.28
CHEMBL3922625,,COc1cc(F)ccc1N1CCOc2cc(S(=O)(=O)Nc3nccs3)ccc21,SCN5A,heart,0,5.25
CHEMBL3952857,,N#Cc1cc(C(F)(F)F)ccc1N1CCOc2cc(S(=O)(=O)Nc3cscn3)ccc21,SCN5A,heart,0,5.03
CHEMBL3943628,,Cc1cc(N2CCOc3cc(S(=O)(=O)Nc4nccs4)ccc32)ccc1Cl,SCN5A,heart,0,5.41
CHEMBL3942240,,Cc1cc(N2CCOc3cc(S(=O)(=O)Nc4nccs4)ccc32)cc(C)c1N(C)C,SCN5A,heart,0,5.46
CHEMBL3957373,,Cc1ccc(N2CCOc3cc(S(=O)(=O)Nc4nccs4)ccc32)cc1Cl,SCN5A,heart,0,5.5
CHEMBL3922776,,O=S(=O)(Nc1nccs1)c1ccc2c(c1)OCCN2c1cccc(Cl)c1Cl,SCN5A,heart,0,5.19
CHEMBL3983609,,N#CCc1cccc(N2CCOc3cc(S(=O)(=O)Nc4nccs4)ccc32)c1,SCN5A,heart,0,5.7
CHEMBL3944898,,N#Cc1cc(N2CCOc3cc(S(=O)(=O)Nc4nccs4)ccc32)ccc1F,SCN5A,heart,0,5.29
CHEMBL3934299,,Cc1ccc(Cl)cc1N1CCOc2cc(S(=O)(=O)Nc3nccs3)ccc21,SCN5A,heart,0,5.25
CHEMBL3906799,,O=S(=O)(Nc1nccs1)c1ccc2c(c1)OCCN2c1ccccc1OC(F)F,SCN5A,heart,0,5.25
CHEMBL3978865,,O=S(=O)(Nc1nccs1)c1ccc2c(c1)OCCN2c1cc(Cl)ccc1Cl,SCN5A,heart,0,5.16
CHEMBL3983724,,COc1cc(C(F)(F)F)ccc1N1CCOc2cc(S(=O)(=O)Nc3nccs3)ccc21,SCN5A,heart,0,5.7
CHEMBL3914297,,N#Cc1ccc(C(F)(F)F)cc1N1CCOc2cc(S(=O)(=O)Nc3nccs3)ccc21,SCN5A,heart,0,5.5
CHEMBL3948619,,O=S(=O)(Nc1nccs1)c1ccc2c(c1)OCCN2c1cccc(OC(F)(F)F)c1,SCN5A,heart,0,5.12
CHEMBL3977812,,COc1cc(Cl)ccc1N1CCOc2cc(S(=O)(=O)Nc3nccs3)ccc21,SCN5A,heart,0,5.11
CHEMBL3896891,,N#Cc1ccc(F)cc1N1CCOc2cc(S(=O)(=O)Nc3nccs3)ccc21,SCN5A,heart,0,5.44
CHEMBL3933849,,COc1ccc(C#N)c(N2CCOc3cc(S(=O)(=O)Nc4nccs4)ccc32)c1,SCN5A,heart,0,5.12
CHEMBL3911405,,N#Cc1ccc(Cl)cc1N1CCOc2cc(S(=O)(=O)Nc3nccs3)ccc21,SCN5A,heart,0,5.79
CHEMBL3948159,,O=S(=O)(Nc1nccs1)c1ccc2c(c1)OCCN2c1ccc(Cl)cc1OC(F)F,SCN5A,heart,0,5.81
CHEMBL3923857,,Cc1ccc(C#N)c(N2CCOc3cc(S(=O)(=O)Nc4nccs4)ccc32)c1,SCN5A,heart,0,5.45
CHEMBL3960275,,Cc1cc(Cl)ccc1N1CCOc2cc(S(=O)(=O)Nc3nccs3)ccc21,SCN5A,heart,0,5.24
CHEMBL3926642,,N#Cc1cc(-c2ccccc2F)ccc1N1CCOc2cc(S(=O)(=O)Nc3nccs3)ccc21,SCN5A,heart,0,5.73
CHEMBL3889675,,N#Cc1cc(-c2ccc(F)cc2)ccc1N1CCOc2cc(S(=O)(=O)Nc3nccs3)ccc21,SCN5A,heart,0,5.91
CHEMBL3917677,,N#Cc1cc(-c2cccc(F)c2)ccc1N1CCOc2cc(S(=O)(=O)Nc3nccs3)ccc21,SCN5A,heart,0,6.07
CHEMBL3916594,,COc1cc(-c2cccc(F)c2)ccc1N1CCOc2cc(S(=O)(=O)Nc3nccs3)ccc21,SCN5A,heart,0,5.32
CHEMBL3941069,,CC(C)c1ccc(N2CCOc3cc(S(=O)(=O)Nc4nccs4)ccc32)c(C#N)c1,SCN5A,heart,0,6.16
CHEMBL3904074,,CCc1ccc(N2CCOc3cc(S(=O)(=O)Nc4nccs4)ccc32)c(C#N)c1,SCN5A,heart,0,5.96
CHEMBL3932071,,O=S(=O)(Nc1nccs1)c1ccc2c(c1)OCCN2c1ccc(C(F)(F)F)cc1C(O)CO,SCN5A,heart,0,6.2
CHEMBL3893102,,O=S(=O)(Nc1nccs1)c1ccc2c(c1)OCCN2c1ccc(C(F)(F)F)cc1CO,SCN5A,heart,0,5.94
CHEMBL3944229,,O=S(=O)(Nc1nccs1)c1ccc2c(c1)OCCN2c1ccc(C(F)(F)F)cc1CC(O)CO,SCN5A,heart,0,5.51
CHEMBL3894090,,O=S(=O)(Nc1nccs1)c1ccc2c(c1)OCCN2c1ccc(C(F)(F)F)cc1C[C@H](O)CO,SCN5A,heart,0,6.05
CHEMBL4109740,,O=S(=O)(Nc1nccs1)c1ccc2c(c1)OCCN2c1ccc(C(F)(F)F)cc1C[C@@H](O)CO,SCN5A,heart,0,6.3
CHEMBL3949355,,O=S(=O)(Nc1nccs1)c1ccc2c(c1)OCCN2c1ccc(Cl)cc1CC(O)CO,SCN5A,heart,0,5.21
CHEMBL3946486,,O=S(=O)(Nc1nccs1)c1ccc2c(c1)OCCN2c1ccc(C(F)(F)F)cc1CCO,SCN5A,heart,0,6.33
CHEMBL3907025,,N#Cc1cc(C(F)(F)F)ccc1N1CCOc2cc(S(=O)(=O)Nc3nccs3)c(Cl)cc21,SCN5A,heart,0,6.13
CHEMBL3950353,,N#Cc1cc(C(F)(F)F)ccc1N1CCOc2cc(S(=O)(=O)Nc3nccs3)c(F)cc21,SCN5A,heart,0,6.69
CHEMBL3919149,,N#Cc1cc(C(F)(F)F)ccc1N1CCOc2c1ccc(S(=O)(=O)Nc1nccs1)c2F,SCN5A,heart,0,5.24
CHEMBL3920827,,COc1cc(C#N)ccc1N1CCOc2cc(S(=O)(=O)Nc3nccs3)c(F)cc21,SCN5A,heart,0,5.88
CHEMBL3948638,,N#Cc1cc(C(F)(F)F)ccc1N1CCOc2cc(S(=O)(=O)Nc3nccs3)cc(F)c21,SCN5A,heart,0,6.42
CHEMBL3978200,,COc1ccccc1-n1nc(OC2CCN(C(=O)OC(C)(C)C)CC2)cc1-c1ccc(Cl)cc1,CACNA1C,heart,0,7.52
CHEMBL3958844,,COc1ccccc1-n1nc(OC2CCC(=O)CC2)cc1-c1ccc(Cl)cc1,CACNA1C,heart,0,7.55
CHEMBL3889804,,COc1ccccc1-n1nc(OC2CCN(C(C)=O)CC2)cc1-c1ccc(Cl)cc1,CACNA1C,heart,0,7.58
CHEMBL3911369,,COc1ccccc1-n1nc(OC2CCN(C(=O)N(C)C)CC2)cc1-c1ccc(Cl)cc1,CACNA1C,heart,0,7.85
CHEMBL3984596,,COc1ccccc1-n1nc(OC2CCN(S(C)(=O)=O)CC2)cc1-c1ccc(Cl)cc1,CACNA1C,heart,0,7.82
CHEMBL3902376,,COc1ccccc1-n1nc(OC2CCOCC2)cc1-c1ccc(Cl)cc1,CACNA1C,heart,0,7.82
CHEMBL3973382,,COc1ccccc1-n1nc(OC2CCSCC2)cc1-c1ccc(Cl)cc1,CACNA1C,heart,0,7.55
CHEMBL3896861,,COc1ccccc1-n1nc(OC2CCN(CC(F)(F)F)CC2)cc1-c1ccc(Cl)cc1,CACNA1C,heart,0,7.51
CHEMBL3962403,,COc1ccccc1-n1nc(OC2CCN(C(=O)C(F)(F)F)CC2)cc1-c1ccc(Cl)cc1,CACNA1C,heart,0,7.5
CHEMBL3985660,,COc1ccccc1-n1nc(OC2CCS(=O)(=O)CC2)cc1-c1ccc(Cl)cc1,CACNA1C,heart,0,7.52
CHEMBL3956991,,COc1ccccc1-n1nc(O[C@H]2CC[C@@H](NC(=O)OC(C)(C)C)CC2)cc1-c1ccc(Cl)cc1,CACNA1C,heart,0,7.21
CHEMBL3974355,,COc1ccccc1-n1nc(O[C@H]2CC[C@@H](N)CC2)cc1-c1ccc(Cl)cc1,CACNA1C,heart,0,6.4
CHEMBL3948329,,COc1ccccc1-n1nc(O[C@H]2CC[C@@H](NC(=O)C(F)(F)F)CC2)cc1-c1ccc(Cl)cc1,CACNA1C,heart,0,7.96
CHEMBL3972896,,COc1ccccc1-n1nc(OC2CCN(S(=O)(=O)C(F)(F)F)CC2)cc1-c1ccc(Cl)cc1,CACNA1C,heart,0,7.62
